41.txt,0.39842,0.05298,0.04348,0.20851,0.08696,0.84169,0.10026,0.01847,0.03958,143,0.37731,5.19399,7.34542,0.83584,0,0.81832,0.62914,0.58696,15.84783,2.81494,0.17881,0.25166,0.1457,0.08609,0.23179,
42.txt,0.35714,0.23077,0.05556,0.16667,0.05556,0.62637,0.08791,0.02747,0.25824,89,0.48901,4.66487,6.59712,0.86253,0,0.77864,0.70769,0.66667,8.0,2.0,0.18462,0.27692,0.13846,0.10769,0.24615,
43.txt,0.43415,0.05618,0.0,0.0,0.0,0.6878,0.05366,0.0439,0.21463,100,0.4878,4.93865,6.9843,0.86514,0,0.79507,0.77528,0.72727,5.81818,1.70561,0.08989,0.26966,0.23596,0.20225,0.4382,
44.txt,0.48475,0.09091,0.10811,0.46499,0.43243,0.7661,0.10508,0.03051,0.09831,134,0.45424,5.51669,7.80178,0.86124,0,0.83776,0.64336,0.7027,18.27027,3.02244,0.18182,0.23077,0.14685,0.12587,0.27273,
45.txt,0.43066,0.14407,0.0,0.0,0.0,0.61679,0.06204,0.0219,0.29927,126,0.45985,5.38245,7.61194,0.8616,0,0.80122,0.66949,0.76471,9.94118,2.22948,0.11017,0.27119,0.13559,0.15254,0.28814,
46.txt,0.42458,0.11184,0.05714,0.23905,0.11429,0.73743,0.08101,0.04749,0.13408,146,0.40782,5.45628,7.71634,0.84748,0,0.81801,0.66447,0.74286,19.31429,3.10759,0.17105,0.25,0.15132,0.11842,0.26974,
47.txt,0.415,0.14458,0.15385,0.39223,0.30769,0.605,0.08,0.03,0.285,99,0.495,4.95,7.00036,0.86728,0,0.792,0.63855,0.84615,9.30769,2.15728,0.13253,0.25301,0.19277,0.09639,0.28916,
48.txt,0.41714,0.08904,0.11765,0.59409,0.70588,0.78857,0.08,0.02857,0.10286,145,0.41429,5.48048,7.75058,0.84957,0,0.79269,0.71233,0.68627,24.01961,3.46552,0.23973,0.26712,0.09589,0.12329,0.21918,
49.txt,0.45794,0.14286,0.06061,0.24618,0.12121,0.7134,0.08411,0.00935,0.19315,163,0.50779,6.4331,9.09777,0.88258,0,0.82065,0.79592,0.81818,22.09091,3.32347,0.18367,0.36735,0.14286,0.12245,0.26531,
50.txt,0.42667,0.1375,0.06122,0.30305,0.18367,0.75733,0.06133,0.016,0.16533,150,0.4,5.47723,7.74597,0.8454,0,0.80159,0.66875,0.7551,27.93878,3.73756,0.23125,0.25625,0.11875,0.08125,0.2,
51.txt,0.44762,0.16489,0.05882,0.24254,0.11765,0.69762,0.09286,0.03571,0.17381,177,0.42143,6.10708,8.63672,0.85694,0,0.79219,0.68617,0.76471,19.88235,3.15296,0.1383,0.25,0.20213,0.12234,0.32447,
52.txt,0.43137,0.12879,0.06452,0.254,0.12903,0.76797,0.04575,0.02614,0.16013,139,0.45425,5.61874,7.9461,0.86213,0,0.81264,0.7197,0.87097,23.51613,3.429,0.20455,0.32576,0.12121,0.09091,0.21212,
53.txt,0.43377,0.16794,0.03226,0.127,0.03226,0.73179,0.06623,0.03311,0.16887,130,0.43046,5.28962,7.48066,0.85239,0,0.79318,0.66412,0.70968,15.6129,2.794,0.16794,0.25191,0.12214,0.12977,0.25191,
54.txt,0.42484,0.18462,0.08,0.28284,0.16,0.71569,0.03922,0.01307,0.23203,128,0.4183,5.17409,7.31727,0.84773,0,0.79742,0.66923,0.72,12.96,2.54558,0.13846,0.26923,0.15385,0.13077,0.28462,
56.txt,0.48402,0.14151,0.09524,0.30861,0.19048,0.61644,0.10959,0.0274,0.24658,138,0.63014,6.5939,9.32518,0.9143,0,0.84167,0.89623,0.95238,19.04762,3.08607,0.18868,0.43396,0.17925,0.11321,0.29245,
57.txt,0.43662,0.10484,0.08824,0.3638,0.26471,0.75,0.11268,0.03169,0.10563,124,0.43662,5.20292,7.35805,0.8533,0,0.78918,0.73387,0.76471,19.88235,3.15296,0.20968,0.3629,0.10484,0.06452,0.16935,
58.txt,0.51361,0.2053,0.08696,0.29488,0.17391,0.61224,0.12585,0.04422,0.21769,150,0.5102,6.1859,8.74818,0.8816,0,0.795,0.76159,0.91304,19.17391,3.09628,0.13907,0.39735,0.19205,0.04636,0.23841,
59.txt,0.45865,0.13934,0.03333,0.1291,0.03333,0.69173,0.09398,0.0188,0.19549,123,0.46241,5.33273,7.54161,0.86186,0,0.81393,0.68852,0.76667,17.63333,2.96929,0.18852,0.27869,0.13115,0.11475,0.2459,
60.txt,0.46367,0.1194,0.13043,0.44233,0.3913,0.74394,0.11073,0.02422,0.12111,126,0.43599,5.24091,7.41176,0.8535,0,0.80333,0.64179,0.95652,21.04348,3.24372,0.16418,0.23881,0.1194,0.13433,0.25373,
61.txt,0.47399,0.16463,0.15909,0.7462,1.11364,0.67919,0.08671,0.03757,0.19653,153,0.4422,5.81619,8.22533,0.86043,0,0.81862,0.66463,0.77273,26.27273,3.62441,0.20732,0.26829,0.09146,0.10976,0.20122,
62.txt,0.45797,0.09494,0.11429,0.47809,0.45714,0.74783,0.12174,0.02609,0.10435,154,0.44638,5.86268,8.29108,0.86197,0,0.80403,0.6962,0.85714,25.71429,3.58569,0.18987,0.32911,0.09494,0.08861,0.18354,
63.txt,0.46104,0.21127,0.14286,0.53452,0.57143,0.67532,0.07792,0.02922,0.21753,154,0.5,6.20484,8.77496,0.87903,0,0.84621,0.76761,0.82143,18.89286,3.0735,0.16197,0.29577,0.16901,0.14789,0.3169,
64.txt,0.45201,0.08904,0.02439,0.11043,0.02439,0.77399,0.12074,0.03096,0.0743,148,0.4582,5.82298,8.23494,0.86492,0,0.83824,0.69863,0.78049,24.97561,3.53381,0.21918,0.28767,0.10274,0.11644,0.21918,
65.txt,0.48377,0.08725,0.03125,0.125,0.03125,0.71753,0.14935,0.03896,0.09416,145,0.47078,5.84222,8.26214,0.86852,0,0.82233,0.71812,0.84375,22.78125,3.375,0.18121,0.25503,0.14765,0.13423,0.28188,
66.txt,0.46131,0.09677,0.15152,0.61546,0.75758,0.72024,0.09226,0.01786,0.16964,157,0.46726,6.05641,8.56505,0.8692,0,0.82864,0.69032,0.81818,22.09091,3.32347,0.17419,0.31613,0.10323,0.11613,0.21935,
67.txt,0.47534,0.12264,0.07692,0.27735,0.15385,0.68161,0.10762,0.03139,0.17937,112,0.50224,5.30335,7.50007,0.87264,0,0.82313,0.70755,0.88462,20.34615,3.18953,0.21698,0.26415,0.12264,0.13208,0.25472,
68.txt,0.47692,0.07258,0.13889,0.58926,0.69444,0.71538,0.10385,0.02692,0.15385,123,0.47308,5.39391,7.62814,0.86539,0,0.80737,0.67742,0.88889,28.44444,3.77124,0.25806,0.25806,0.09677,0.07258,0.16935,
69.txt,0.46714,0.11407,0.10345,0.55709,0.62069,0.72469,0.13321,0.04085,0.10124,213,0.37833,6.34761,8.97688,0.84653,0,0.83194,0.60456,0.7931,36.48276,4.27099,0.1749,0.26616,0.14068,0.05703,0.19772,
70.txt,0.47015,0.09524,0.05882,0.24254,0.11765,0.71269,0.1194,0.02239,0.14552,138,0.51493,5.96069,8.42969,0.88129,0,0.82891,0.78571,0.70588,16.94118,2.91043,0.19048,0.30952,0.15873,0.12698,0.28571,
71.txt,0.50923,0.15942,0.04762,0.1543,0.04762,0.69742,0.09963,0.04059,0.16236,125,0.46125,5.36921,7.59321,0.86187,0,0.81968,0.65217,0.71429,10.71429,2.31455,0.1087,0.27536,0.17391,0.1087,0.28261,
72.txt,0.44573,0.19171,0.15217,0.7298,1.06522,0.67898,0.11316,0.02309,0.18476,210,0.48499,7.13609,10.09196,0.8808,0,0.85709,0.79275,0.82609,31.3913,3.96177,0.19689,0.38342,0.14508,0.07772,0.2228,
73.txt,0.38554,0.1875,0.22222,0.4714,0.44444,0.59036,0.08434,0.03614,0.28916,93,0.56024,5.10404,7.2182,0.88666,0,0.80866,0.78125,1.0,9.0,2.12132,0.14062,0.35938,0.15625,0.14062,0.29688,
74.txt,0.38961,0.18889,0.21429,0.56695,0.64286,0.54113,0.06926,0.05628,0.33333,106,0.45887,4.93157,6.97429,0.85687,0,0.78243,0.61111,0.92857,12.07143,2.45677,0.14444,0.24444,0.1,0.13333,0.23333,
75.txt,0.39884,0.10145,0.06667,0.18257,0.06667,0.67052,0.07514,0.01734,0.23699,100,0.57803,5.37603,7.60286,0.89364,0,0.83285,0.84058,0.93333,13.06667,2.55604,0.2029,0.3913,0.17391,0.10145,0.27536,
76.txt,0.44805,0.07246,0.0,0.0,0.0,0.5974,0.1039,0.05844,0.24026,71,0.46104,4.0456,5.72134,0.84628,0,0.73037,0.62319,0.66667,5.33333,1.63299,0.11594,0.31884,0.14493,0.05797,0.2029,
77.txt,0.33143,0.2069,0.25,0.5,0.5,0.49714,0.07429,0.06857,0.36,81,0.46286,4.32963,6.12302,0.85085,0,0.76213,0.68966,1.0,8.0,2.0,0.13793,0.2931,0.17241,0.12069,0.2931,
78.txt,0.40217,0.12162,0.17647,0.5145,0.52941,0.59783,0.09239,0.04891,0.26087,83,0.45109,4.32667,6.11884,0.84734,0,0.77182,0.64865,0.76471,9.94118,2.22948,0.17568,0.25676,0.16216,0.08108,0.24324,
79.txt,0.35882,0.14754,0.07143,0.18898,0.07143,0.65882,0.08235,0.02353,0.23529,88,0.51765,4.77247,6.74929,0.87179,0,0.80938,0.72131,0.64286,5.78571,1.70084,0.14754,0.34426,0.16393,0.06557,0.22951,
80.txt,0.38342,0.12162,0.0,0.0,0.0,0.63212,0.09845,0.05181,0.21762,102,0.5285,5.19166,7.34212,0.87882,0,0.82797,0.68919,0.84615,9.30769,2.15728,0.14865,0.32432,0.13514,0.09459,0.22973,
81.txt,0.38835,0.15,0.05882,0.1715,0.05882,0.6165,0.1068,0.02427,0.25243,94,0.45631,4.63105,6.54929,0.85274,0,0.76126,0.65,0.94118,15.05882,2.74398,0.2,0.25,0.1625,0.0625,0.225,
82.txt,0.38009,0.14286,0.06667,0.18257,0.06667,0.62896,0.09955,0.04525,0.22624,109,0.49321,5.1846,7.33213,0.86906,0,0.79466,0.75,1.0,15.0,2.73861,0.17857,0.32143,0.14286,0.13095,0.27381,
83.txt,0.4375,0.13265,0.05556,0.16667,0.05556,0.62054,0.08929,0.04911,0.24107,108,0.48214,5.10252,7.21605,0.8652,0,0.76784,0.69388,0.77778,10.88889,2.33333,0.14286,0.33673,0.07143,0.16327,0.23469,
84.txt,0.41667,0.10667,0.0625,0.17678,0.0625,0.55,0.10556,0.05556,0.28889,89,0.49444,4.69071,6.63367,0.86437,0,0.76635,0.70667,0.9375,14.0625,2.65165,0.2,0.37333,0.12,0.08,0.2,
85.txt,0.35838,0.14516,0.09091,0.2132,0.09091,0.60694,0.08092,0.0289,0.28324,74,0.42775,3.97826,5.62612,0.83521,0,0.73362,0.59677,0.81818,7.36364,1.91881,0.14516,0.24194,0.14516,0.06452,0.20968,
86.txt,0.46358,0.1,0.0,0.0,0.0,0.6755,0.06623,0.0,0.25828,68,0.45033,3.91296,5.53376,0.841,0,0.74956,0.54286,0.88889,7.11111,1.88562,0.11429,0.15714,0.14286,0.14286,0.28571,
87.txt,0.38579,0.09211,0.06667,0.18257,0.06667,0.62944,0.10152,0.03553,0.2335,91,0.46193,4.58451,6.48348,0.85381,0,0.79122,0.60526,0.66667,6.66667,1.82574,0.13158,0.25,0.11842,0.11842,0.23684,
88.txt,0.40594,0.13415,0.13333,0.36515,0.26667,0.68317,0.0396,0.0198,0.25743,101,0.5,5.02494,7.10634,0.86942,0,0.80654,0.68293,0.73333,8.06667,2.00832,0.13415,0.29268,0.13415,0.12195,0.2561,
89.txt,0.39896,0.07792,0.0,0.0,0.0,0.57513,0.07254,0.02591,0.32642,92,0.47668,4.68268,6.6223,0.85922,0,0.76203,0.7013,0.6875,7.5625,1.94454,0.14286,0.38961,0.1039,0.09091,0.19481,
90.txt,0.42945,0.15714,0.18182,0.4264,0.36364,0.65031,0.08589,0.0184,0.2454,79,0.48466,4.37541,6.18776,0.85781,0,0.76176,0.72857,0.72727,5.81818,1.70561,0.11429,0.38571,0.17143,0.1,0.27143,
91.txt,0.3211,0.1,0.05882,0.1715,0.05882,0.61927,0.02294,0.00917,0.34862,90,0.41284,4.31022,6.09557,0.8357,0,0.72217,0.64286,0.52941,4.76471,1.54349,0.12857,0.25714,0.11429,0.14286,0.25714,
92.txt,0.44828,0.12821,0.16667,0.40825,0.33333,0.5977,0.1092,0.02299,0.27011,82,0.47126,4.39566,6.2164,0.85417,0,0.77521,0.58974,0.91667,10.08333,2.24537,0.14103,0.28205,0.11538,0.11538,0.23077,
93.txt,0.42781,0.1125,0.0,0.0,0.0,0.65241,0.09091,0.03743,0.21925,93,0.49733,4.80892,6.80083,0.86647,0,0.78516,0.7375,1.0,11.0,2.34521,0.1375,0.45,0.125,0.075,0.2,
94.txt,0.42623,0.17949,0.0,0.0,0.0,0.65574,0.0765,0.01093,0.25683,83,0.45355,4.33848,6.13554,0.84823,0,0.77059,0.61538,1.0,7.0,1.87083,0.08974,0.32051,0.14103,0.07692,0.21795,
95.txt,0.42222,0.17544,0.23077,0.58835,0.69231,0.57037,0.07407,0.02222,0.33333,85,0.62963,5.17294,7.31564,0.90569,0,0.80451,0.78947,0.84615,9.30769,2.15728,0.19298,0.38596,0.17544,0.07018,0.24561,
96.txt,0.37654,0.13115,0.125,0.25,0.125,0.67284,0.05556,0.03086,0.24074,79,0.48765,4.38889,6.20683,0.85884,0,0.76052,0.65574,1.0,8.0,2.0,0.13115,0.39344,0.13115,0.08197,0.21311,
97.txt,0.44886,0.16456,0.11765,0.343,0.23529,0.60795,0.07386,0.02841,0.28977,85,0.48295,4.53052,6.40712,0.85923,0,0.76921,0.68354,0.88235,13.23529,2.57248,0.18987,0.29114,0.13924,0.08861,0.22785,
98.txt,0.42056,0.11111,0.10526,0.32444,0.21053,0.64486,0.09813,0.03271,0.2243,112,0.52336,5.41372,7.65616,0.87934,0,0.81208,0.78889,0.84211,13.47368,2.59554,0.17778,0.31111,0.17778,0.13333,0.31111,
99.txt,0.40157,0.11765,0.0,0.0,0.0,0.66142,0.03937,0.01575,0.28346,62,0.48819,3.89023,5.50161,0.85198,0,0.7244,0.64706,1.0,7.0,1.87083,0.13725,0.35294,0.11765,0.07843,0.19608,
100.txt,0.39535,0.11765,0.0,0.0,0.0,0.66667,0.06977,0.03101,0.23256,73,0.56589,4.54478,6.42729,0.88284,0,0.81915,0.72549,1.0,10.0,2.23607,0.19608,0.31373,0.19608,0.09804,0.29412,
101.txt,0.39053,0.13636,0.0,0.0,0.0,0.66864,0.06509,0.01183,0.25444,82,0.48521,4.46021,6.30769,0.85903,0,0.76036,0.69697,0.875,6.125,1.75,0.10606,0.37879,0.15152,0.12121,0.27273,
102.txt,0.36232,0.10667,0.07143,0.18898,0.07143,0.65217,0.02899,0.01932,0.29952,84,0.4058,4.12837,5.8384,0.83087,0,0.7651,0.57333,0.57143,4.57143,1.51186,0.10667,0.24,0.10667,0.13333,0.24,
103.txt,0.45583,0.12403,0.13043,0.44233,0.3913,0.68198,0.11307,0.0212,0.18375,151,0.53357,6.347,8.97602,0.88873,0,0.84694,0.7907,0.86957,17.3913,2.94884,0.15504,0.37984,0.18605,0.08527,0.27132,
104.txt,0.46064,0.10127,0.14286,0.65465,0.85714,0.76093,0.10787,0.02041,0.11079,166,0.48397,6.33791,8.96316,0.87568,0,0.85243,0.71519,0.7619,24.38095,3.49149,0.20253,0.32278,0.12025,0.11392,0.23418,
105.txt,0.46231,0.04348,0.01852,0.09623,0.01852,0.78392,0.09045,0.01508,0.11055,166,0.41709,5.88371,8.32083,0.85393,0,0.83792,0.63587,0.55556,16.66667,2.88675,0.16304,0.2337,0.1413,0.1087,0.25,
106.txt,0.44324,0.08537,0.05556,0.16667,0.05556,0.77297,0.04865,0.02162,0.15676,98,0.52973,5.09478,7.2051,0.87829,0,0.83802,0.7561,0.77778,10.88889,2.33333,0.17073,0.28049,0.15854,0.19512,0.35366,
107.txt,0.44686,0.13514,0.11628,0.53916,0.5814,0.69565,0.10628,0.05072,0.14734,175,0.42271,6.08167,8.60078,0.8571,0,0.82478,0.7027,0.74419,23.81395,3.45065,0.17297,0.28108,0.14054,0.13514,0.27568,
108.txt,0.40821,0.09467,0.0,0.0,0.0,0.75121,0.10628,0.02415,0.11836,179,0.43237,6.22068,8.79737,0.86085,0,0.82608,0.73373,0.68421,17.78947,2.9824,0.15385,0.33136,0.17751,0.07101,0.24852,
109.txt,0.44922,0.09565,0.06667,0.2582,0.13333,0.75781,0.06641,0.03125,0.14453,134,0.52344,5.92202,8.375,0.88326,0,0.84404,0.8087,0.8,19.2,3.09839,0.2087,0.36522,0.11304,0.13913,0.25217,
110.txt,0.41812,0.06667,0.05405,0.2325,0.10811,0.78397,0.11847,0.03484,0.06272,138,0.48084,5.76001,8.14588,0.87062,0,0.84534,0.775,0.75676,21.18919,3.25493,0.23333,0.31667,0.14167,0.09167,0.23333,
111.txt,0.48171,0.10759,0.02083,0.10206,0.02083,0.70122,0.12805,0.02134,0.14939,157,0.47866,6.12982,8.66887,0.87282,0,0.84084,0.74051,0.75,27.0,3.67423,0.22785,0.36076,0.08228,0.07595,0.15823,
112.txt,0.45559,0.08805,0.02778,0.11785,0.02778,0.70201,0.12607,0.03725,0.13467,173,0.4957,6.54815,9.26048,0.88014,0,0.8536,0.79245,0.86111,26.69444,3.65339,0.19497,0.35849,0.14465,0.10692,0.25157,
113.txt,0.45977,0.06667,0.0,0.0,0.0,0.75096,0.09195,0.02299,0.1341,119,0.45594,5.20849,7.36592,0.85886,0,0.81165,0.65833,0.67857,12.89286,2.53898,0.15833,0.25,0.13333,0.125,0.25833,
114.txt,0.42152,0.05851,0.08929,0.47246,0.44643,0.76457,0.09417,0.02466,0.11659,183,0.41031,6.12729,8.6653,0.85397,0,0.83184,0.69149,0.73214,30.01786,3.87414,0.21809,0.25532,0.12766,0.11702,0.24468,
